rop_start,gnb_id,cell_id,rrc_setup_sr_pct,pdu_session_estab_sr_pct,ho_success_rate_pct,session_drop_rate_pct,dl_user_thp_mbps,ul_user_thp_mbps,prb_util_dl_pct,avg_connected_ues,cell_availability_pct
2026-07-06T09:00:00,gNB-002,NRCell-006,96.0,97.12,96.34,3.47,196.5,31.2,54.4,45.7,100.0
2026-07-06T09:15:00,gNB-001,NRCell-001,100.0,99.46,97.54,0.54,216.6,32.8,57.0,80.4,100.0
2026-07-06T09:15:00,gNB-001,NRCell-002,98.91,98.28,100.0,0.58,215.1,29.8,58.7,34.1,100.0
2026-07-06T09:15:00,gNB-001,NRCell-003,97.44,97.22,68.0,5.71,200.2,33.8,63.1,14.9,100.0
2026-07-06T09:15:00,gNB-002,NRCell-004,99.35,99.1,98.14,0.91,208.9,34.6,60.4,79.3,100.0
2026-07-06T09:15:00,gNB-002,NRCell-005,100.0,100.0,88.89,0.0,203.6,26.7,60.7,11.6,100.0
2026-07-06T09:15:00,gNB-002,NRCell-006,94.92,98.75,98.81,1.69,184.5,25.4,63.4,53.8,100.0
2026-07-06T09:30:00,gNB-001,NRCell-001,99.48,100.0,96.33,0.27,171.8,25.8,74.0,73.6,100.0
2026-07-06T09:30:00,gNB-001,NRCell-002,100.0,100.0,100.0,0.57,205.4,36.4,60.1,37.9,100.0
2026-07-06T09:30:00,gNB-001,NRCell-003,98.84,100.0,100.0,1.2,186.8,31.8,63.2,19.8,100.0
2026-07-06T09:30:00,gNB-002,NRCell-004,98.26,99.74,98.14,0.51,192.8,24.0,66.6,75.4,100.0
2026-07-06T09:30:00,gNB-002,NRCell-005,100.0,100.0,100.0,0.0,180.1,28.7,69.4,10.7,100.0
2026-07-06T09:30:00,gNB-002,NRCell-006,96.26,97.47,95.52,1.55,161.6,26.8,68.8,49.6,100.0
2026-07-06T09:45:00,gNB-001,NRCell-001,99.74,100.0,99.13,0.55,156.4,26.5,74.1,94.8,100.0
2026-07-06T09:45:00,gNB-001,NRCell-002,100.0,98.96,97.01,0.52,139.5,24.3,75.7,45.5,100.0
2026-07-06T09:45:00,gNB-001,NRCell-003,98.72,98.65,100.0,0.0,161.8,24.8,75.4,17.7,100.0
2026-07-06T09:45:00,gNB-002,NRCell-004,99.73,98.91,98.16,0.28,158.3,18.8,68.8,82.9,100.0
2026-07-06T09:45:00,gNB-002,NRCell-005,96.55,100.0,100.0,1.89,180.7,22.8,69.5,10.0,100.0
2026-07-06T09:45:00,gNB-002,NRCell-006,95.0,96.35,92.75,2.84,180.7,18.9,67.9,35.8,100.0
2026-07-06T10:00:00,gNB-001,NRCell-001,99.15,99.78,96.3,0.22,169.4,21.6,73.0,84.8,100.0
2026-07-06T10:00:00,gNB-001,NRCell-002,97.82,99.1,96.34,0.45,132.6,21.7,78.6,40.8,100.0
2026-07-06T10:00:00,gNB-001,NRCell-003,100.0,100.0,100.0,1.59,126.4,15.6,81.6,15.8,100.0
2026-07-06T10:00:00,gNB-002,NRCell-004,99.29,98.51,99.37,0.25,166.9,24.4,73.1,94.1,100.0
2026-07-06T10:00:00,gNB-002,NRCell-005,98.18,100.0,88.24,0.0,142.1,21.6,74.7,8.3,100.0
2026-07-06T10:00:00,gNB-002,NRCell-006,95.74,97.67,98.21,0.95,162.3,22.7,68.2,42.7,100.0
2026-07-06T10:15:00,gNB-001,NRCell-001,98.92,99.55,98.91,0.45,179.9,29.8,69.1,98.6,100.0
2026-07-06T10:15:00,gNB-001,NRCell-002,98.53,98.99,93.26,0.0,187.0,28.3,66.2,36.8,100.0
2026-07-06T10:15:00,gNB-001,NRCell-003,98.77,100.0,96.67,2.63,136.5,24.2,82.9,16.0,100.0
2026-07-06T10:15:00,gNB-002,NRCell-004,100.0,98.83,96.75,0.0,138.0,15.4,82.6,106.2,100.0
2026-07-06T10:15:00,gNB-002,NRCell-005,100.0,100.0,100.0,0.0,152.0,17.6,72.8,13.2,100.0
2026-07-06T10:15:00,gNB-002,NRCell-006,95.29,96.55,87.04,1.79,144.0,25.6,80.6,55.4,100.0
2026-07-06T10:30:00,gNB-001,NRCell-001,99.12,100.0,97.42,0.46,148.4,23.0,82.2,79.7,100.0
2026-07-06T10:30:00,gNB-001,NRCell-002,100.0,99.57,98.73,0.0,150.2,22.6,75.6,37.8,100.0
2026-07-06T10:30:00,gNB-001,NRCell-003,100.0,100.0,100.0,0.0,162.4,17.8,71.0,16.5,100.0
2026-07-06T10:30:00,gNB-002,NRCell-004,99.36,99.56,98.25,0.45,183.9,25.8,69.5,107.1,100.0
2026-07-06T10:30:00,gNB-002,NRCell-005,100.0,97.01,100.0,0.0,146.9,17.2,75.9,15.6,100.0
2026-07-06T10:30:00,gNB-002,NRCell-006,96.37,96.97,95.77,2.68,126.5,16.1,85.4,58.7,100.0
2026-07-06T10:45:00,gNB-001,NRCell-001,99.53,98.25,98.31,0.51,134.1,18.3,80.6,108.9,100.0
2026-07-06T10:45:00,gNB-001,NRCell-002,98.44,99.6,97.2,0.8,139.7,19.9,81.6,54.5,100.0
2026-07-06T10:45:00,gNB-001,NRCell-003,98.9,100.0,100.0,1.15,129.6,20.6,85.7,13.9,100.0
2026-07-06T10:45:00,gNB-002,NRCell-004,98.95,99.14,98.44,1.09,176.0,19.9,70.2,74.0,100.0
2026-07-06T10:45:00,gNB-002,NRCell-005,100.0,100.0,100.0,5.26,114.6,17.6,88.1,12.0,100.0
2026-07-06T10:45:00,gNB-002,NRCell-006,93.14,96.76,96.36,2.93,137.2,16.7,86.6,51.0,100.0
2026-07-06T11:00:00,gNB-001,NRCell-001,99.19,98.36,96.4,0.28,143.0,25.4,81.3,77.2,100.0
2026-07-06T11:00:00,gNB-001,NRCell-002,100.0,99.17,95.45,0.42,147.1,21.2,74.3,62.3,100.0
2026-07-06T11:00:00,gNB-001,NRCell-003,98.8,98.72,100.0,0.0,158.6,19.4,72.6,22.5,100.0
2026-07-06T11:00:00,gNB-002,NRCell-004,99.62,99.81,98.56,0.58,136.4,23.5,76.5,107.9,100.0
2026-07-06T11:00:00,gNB-002,NRCell-005,97.01,100.0,96.3,3.23,109.3,13.2,88.1,12.4,100.0
2026-07-06T11:00:00,gNB-002,NRCell-006,94.14,96.84,86.17,1.81,164.3,22.9,76.0,68.4,100.0
2026-07-06T11:15:00,gNB-001,NRCell-001,99.55,99.77,98.59,0.23,116.8,16.8,88.3,105.4,100.0
2026-07-06T11:15:00,gNB-001,NRCell-002,99.64,99.62,100.0,0.38,155.2,20.9,77.5,38.6,100.0
2026-07-06T11:15:00,gNB-001,NRCell-003,100.0,98.67,100.0,2.7,154.2,24.0,72.9,19.2,100.0
2026-07-06T11:15:00,gNB-002,NRCell-004,98.71,98.87,100.0,0.76,177.3,18.9,70.7,120.0,100.0
2026-07-06T11:15:00,gNB-002,NRCell-005,98.59,98.51,100.0,1.52,152.2,23.5,80.8,9.9,100.0
2026-07-06T11:15:00,gNB-002,NRCell-006,96.31,99.01,94.05,3.34,157.4,26.1,76.0,64.3,100.0
2026-07-06T11:30:00,gNB-001,NRCell-001,99.81,98.86,98.49,0.38,152.2,25.8,73.6,99.9,100.0
2026-07-06T11:30:00,gNB-001,NRCell-002,99.17,100.0,97.12,0.87,114.6,15.4,92.1,38.1,100.0
2026-07-06T11:30:00,gNB-001,NRCell-003,98.85,97.56,96.97,0.0,117.4,17.1,89.1,19.7,100.0
2026-07-06T11:30:00,gNB-002,NRCell-004,98.87,99.2,97.69,0.61,132.1,17.4,88.0,122.5,100.0
2026-07-06T11:30:00,gNB-002,NRCell-005,98.59,100.0,95.65,0.0,141.2,20.2,81.7,17.3,100.0
2026-07-06T11:30:00,gNB-002,NRCell-006,95.56,98.43,90.65,1.2,170.5,24.8,71.8,59.4,100.0
2026-07-06T11:45:00,gNB-001,NRCell-001,98.21,99.29,96.92,0.71,152.8,21.8,79.6,89.9,100.0
2026-07-06T11:45:00,gNB-001,NRCell-002,99.16,97.84,98.41,0.88,113.9,16.6,91.3,63.2,100.0
2026-07-06T11:45:00,gNB-001,NRCell-003,100.0,100.0,96.3,1.35,140.4,15.2,81.4,19.8,100.0
2026-07-06T11:45:00,gNB-002,NRCell-004,98.0,98.51,96.63,0.61,119.9,21.0,89.2,115.4,100.0
2026-07-06T11:45:00,gNB-002,NRCell-005,98.48,100.0,100.0,0.0,132.6,21.1,83.5,11.9,100.0
2026-07-06T11:45:00,gNB-002,NRCell-006,94.71,97.5,92.13,1.6,152.1,20.7,75.3,64.6,100.0
2026-07-06T12:00:00,gNB-001,NRCell-001,99.15,99.78,98.43,0.22,130.8,14.0,87.5,84.7,100.0
2026-07-06T12:00:00,gNB-001,NRCell-002,99.61,98.41,95.74,0.4,135.7,18.0,82.7,44.2,100.0
2026-07-06T12:00:00,gNB-001,NRCell-003,96.23,100.0,100.0,0.0,141.8,20.4,74.8,22.7,100.0
2026-07-06T12:00:00,gNB-002,NRCell-004,99.47,99.64,97.97,1.09,110.2,16.2,90.5,89.5,100.0
2026-07-06T12:00:00,gNB-002,NRCell-005,98.53,98.46,89.47,0.0,145.9,17.6,82.7,16.4,100.0
2026-07-06T12:00:00,gNB-002,NRCell-006,97.34,98.47,95.96,3.11,119.6,15.9,91.3,52.6,100.0
2026-07-06T12:15:00,gNB-001,NRCell-001,99.56,100.0,98.58,0.67,151.1,20.0,72.7,90.4,100.0
2026-07-06T12:15:00,gNB-001,NRCell-002,99.64,99.62,96.94,0.76,146.1,15.4,81.8,64.4,100.0
2026-07-06T12:15:00,gNB-001,NRCell-003,98.99,96.81,96.77,0.0,162.4,16.8,76.2,21.7,100.0
2026-07-06T12:15:00,gNB-002,NRCell-004,99.13,99.27,96.96,0.55,149.6,20.9,78.6,104.7,100.0
2026-07-06T12:15:00,gNB-002,NRCell-005,100.0,98.53,96.43,0.0,124.5,19.6,89.4,17.1,100.0
2026-07-06T12:15:00,gNB-002,NRCell-006,96.54,97.77,93.9,3.42,169.0,28.0,73.3,60.2,100.0
2026-07-06T12:30:00,gNB-001,NRCell-001,100.0,98.28,98.96,0.0,117.3,15.2,91.0,81.1,100.0
2026-07-06T12:30:00,gNB-001,NRCell-002,99.17,99.12,99.02,0.0,131.2,19.9,82.3,57.7,100.0
2026-07-06T12:30:00,gNB-001,NRCell-003,97.7,98.78,97.3,1.23,149.3,17.3,75.8,17.9,100.0
2026-07-06T12:30:00,gNB-002,NRCell-004,99.05,99.01,97.84,0.8,109.7,16.9,89.8,116.4,100.0
2026-07-06T12:30:00,gNB-002,NRCell-005,100.0,100.0,100.0,0.0,137.8,22.2,76.0,13.3,100.0
2026-07-06T12:30:00,gNB-002,NRCell-006,98.63,97.83,86.24,1.48,147.8,26.1,80.6,71.4,100.0
2026-07-06T12:45:00,gNB-001,NRCell-001,99.6,99.59,97.94,0.41,162.1,29.0,71.0,90.9,100.0
2026-07-06T12:45:00,gNB-001,NRCell-002,99.64,99.63,98.72,0.37,116.0,18.2,85.4,41.7,100.0
2026-07-06T12:45:00,gNB-001,NRCell-003,100.0,98.82,86.36,0.0,138.2,17.9,81.9,21.7,100.0
2026-07-06T12:45:00,gNB-002,NRCell-004,99.15,98.87,99.39,0.69,153.3,27.3,70.9,93.4,100.0
2026-07-06T12:45:00,gNB-002,NRCell-005,100.0,100.0,100.0,1.54,106.4,15.1,92.5,13.6,100.0
2026-07-06T12:45:00,gNB-002,NRCell-006,97.29,97.97,94.06,4.15,165.9,28.2,74.7,45.9,100.0
2026-07-06T13:00:00,gNB-001,NRCell-001,99.57,99.56,98.75,0.44,179.2,19.1,71.2,97.3,100.0
2026-07-06T13:00:00,gNB-001,NRCell-002,99.59,99.58,98.9,0.0,113.6,20.2,87.4,53.8,100.0
2026-07-06T13:00:00,gNB-001,NRCell-003,100.0,100.0,95.83,0.0,114.2,14.0,86.4,15.9,100.0
2026-07-06T13:00:00,gNB-002,NRCell-004,99.47,99.44,98.8,1.52,167.3,23.4,75.5,88.7,100.0
2026-07-06T13:00:00,gNB-002,NRCell-005,96.97,100.0,100.0,0.0,158.7,17.1,73.5,16.9,100.0
2026-07-06T13:00:00,gNB-002,NRCell-006,95.62,98.08,90.7,1.56,142.2,20.3,74.6,56.1,100.0
2026-07-06T13:15:00,gNB-001,NRCell-001,99.08,99.3,98.33,1.17,136.3,20.3,86.8,74.0,100.0
2026-07-06T13:15:00,gNB-001,NRCell-002,98.41,99.17,97.18,0.42,163.2,20.5,76.2,48.1,100.0
2026-07-06T13:15:00,gNB-001,NRCell-003,98.81,98.78,100.0,1.23,133.7,17.3,85.0,14.2,100.0
2026-07-06T13:15:00,gNB-002,NRCell-004,99.31,99.27,98.04,0.74,163.5,26.0,73.2,72.7,100.0
2026-07-06T13:15:00,gNB-002,NRCell-005,96.83,100.0,100.0,1.67,155.6,18.2,71.6,13.5,100.0
2026-07-06T13:15:00,gNB-002,NRCell-006,95.33,94.6,91.8,1.52,147.3,15.2,79.4,56.4,100.0
2026-07-06T13:30:00,gNB-001,NRCell-001,99.59,99.59,97.98,1.04,126.4,21.2,82.8,78.6,100.0
2026-07-06T13:30:00,gNB-001,NRCell-002,99.03,100.0,98.11,0.5,114.4,13.1,86.8,38.8,100.0
2026-07-06T13:30:00,gNB-001,NRCell-003,100.0,100.0,95.24,0.0,167.1,25.1,76.1,12.7,100.0
2026-07-06T13:30:00,gNB-002,NRCell-004,98.74,99.56,96.65,0.22,148.4,20.0,82.5,95.6,100.0
2026-07-06T13:30:00,gNB-002,NRCell-005,100.0,100.0,90.48,1.59,138.4,15.1,83.4,14.7,100.0
2026-07-06T13:30:00,gNB-002,NRCell-006,94.88,96.6,91.04,1.32,142.9,19.1,74.8,55.2,100.0
2026-07-06T13:45:00,gNB-001,NRCell-001,99.42,100.0,99.32,0.87,168.8,17.3,68.9,83.8,100.0
2026-07-06T13:45:00,gNB-001,NRCell-002,98.82,99.16,97.27,1.27,154.1,22.0,69.0,40.5,100.0
2026-07-06T13:45:00,gNB-001,NRCell-003,98.73,97.37,100.0,0.0,133.6,21.8,86.4,13.0,100.0
2026-07-06T13:45:00,gNB-002,NRCell-004,98.51,99.78,98.28,0.67,146.2,19.6,76.5,106.9,100.0
2026-07-06T13:45:00,gNB-002,NRCell-005,100.0,100.0,100.0,0.0,111.3,14.5,87.3,10.6,100.0
2026-07-06T13:45:00,gNB-002,NRCell-006,96.55,97.92,92.86,1.28,151.7,22.1,81.3,49.8,100.0
2026-07-06T14:00:00,gNB-001,NRCell-001,98.88,99.7,97.8,0.0,159.7,21.2,68.8,93.1,100.0
2026-07-06T14:00:00,gNB-001,NRCell-002,98.75,98.28,100.0,0.44,183.2,18.7,68.7,38.5,100.0
2026-07-06T14:00:00,gNB-001,NRCell-003,100.0,100.0,100.0,1.41,140.9,18.4,84.6,15.6,100.0
2026-07-06T14:00:00,gNB-002,NRCell-004,98.9,98.39,99.28,0.47,151.3,22.3,77.3,70.6,100.0
2026-07-06T14:00:00,gNB-002,NRCell-005,98.21,98.11,100.0,0.0,122.7,14.2,85.0,15.6,100.0
2026-07-06T14:00:00,gNB-002,NRCell-006,95.65,96.27,89.87,0.86,179.9,30.5,69.6,58.3,100.0
2026-07-06T14:15:00,gNB-001,NRCell-001,99.19,99.18,97.25,0.83,180.7,30.5,64.4,71.8,100.0
2026-07-06T14:15:00,gNB-001,NRCell-002,99.26,99.25,98.88,0.75,185.7,25.0,66.5,48.3,100.0
2026-07-06T14:15:00,gNB-001,NRCell-003,97.44,100.0,90.91,0.0,140.4,17.0,78.6,12.2,100.0
2026-07-06T14:15:00,gNB-002,NRCell-004,99.6,99.58,99.1,0.85,164.7,23.0,65.4,93.5,100.0
2026-07-06T14:15:00,gNB-002,NRCell-005,98.33,100.0,100.0,1.75,174.2,28.4,67.7,11.1,100.0
2026-07-06T14:15:00,gNB-002,NRCell-006,96.77,97.44,92.0,3.95,162.0,22.2,76.8,55.1,100.0
2026-07-06T14:30:00,gNB-001,NRCell-001,99.06,99.02,99.22,0.99,180.2,21.0,62.9,75.2,100.0
2026-07-06T14:30:00,gNB-001,NRCell-002,98.25,99.1,100.0,0.91,136.9,19.7,76.2,51.2,100.0
2026-07-06T14:30:00,gNB-001,NRCell-003,98.82,100.0,96.97,0.0,190.8,34.3,65.8,15.3,100.0
2026-07-06T14:30:00,gNB-002,NRCell-004,98.93,98.87,99.4,0.92,175.6,17.7,68.5,77.1,100.0
2026-07-06T14:30:00,gNB-002,NRCell-005,100.0,98.36,100.0,0.0,130.0,22.2,79.5,10.4,100.0
2026-07-06T14:30:00,gNB-002,NRCell-006,96.04,99.05,91.38,1.91,159.7,23.6,73.9,61.6,100.0
2026-07-06T14:45:00,gNB-001,NRCell-001,99.72,98.86,97.54,0.58,171.5,26.7,70.5,75.3,100.0
2026-07-06T14:45:00,gNB-001,NRCell-002,98.45,98.34,98.61,2.81,189.4,29.8,67.9,32.1,100.0
2026-07-06T14:45:00,gNB-001,NRCell-003,98.81,100.0,100.0,0.0,157.3,23.7,69.3,15.6,100.0
2026-07-06T14:45:00,gNB-002,NRCell-004,99.02,99.25,98.36,1.01,166.4,18.8,73.3,83.2,100.0
2026-07-06T14:45:00,gNB-002,NRCell-005,98.08,100.0,100.0,0.0,182.8,32.3,68.9,11.4,100.0
2026-07-06T14:45:00,gNB-002,NRCell-006,92.73,97.96,90.12,2.6,178.6,28.0,64.8,53.5,100.0
2026-07-06T15:00:00,gNB-001,NRCell-001,98.82,99.07,97.87,0.31,150.0,24.2,70.9,63.2,100.0
2026-07-06T15:00:00,gNB-001,NRCell-002,100.0,100.0,96.3,0.6,188.8,28.6,68.3,46.0,100.0
2026-07-06T15:00:00,gNB-001,NRCell-003,98.61,98.55,100.0,0.0,201.8,28.2,62.6,11.6,100.0
2026-07-06T15:00:00,gNB-002,NRCell-004,99.23,99.48,98.11,1.05,204.8,30.2,56.4,65.8,100.0
2026-07-06T15:00:00,gNB-002,NRCell-005,100.0,98.36,100.0,1.67,194.5,29.0,64.8,11.7,100.0
2026-07-06T15:00:00,gNB-002,NRCell-006,95.55,98.69,90.41,1.77,187.3,20.8,62.3,38.7,100.0
2026-07-06T15:15:00,gNB-001,NRCell-001,99.39,97.85,100.0,0.31,162.1,26.3,68.6,64.5,100.0
2026-07-06T15:15:00,gNB-001,NRCell-002,98.01,100.0,95.38,0.69,193.9,22.0,62.3,29.8,100.0
2026-07-06T15:15:00,gNB-001,NRCell-003,95.83,98.53,100.0,0.0,193.9,21.9,65.3,17.8,100.0
2026-07-06T15:15:00,gNB-002,NRCell-004,99.05,99.24,97.3,1.28,163.2,20.3,66.5,80.3,100.0
2026-07-06T15:15:00,gNB-002,NRCell-005,97.87,100.0,100.0,0.0,173.4,21.9,66.9,8.8,100.0
2026-07-06T15:15:00,gNB-002,NRCell-006,96.79,98.54,94.55,3.45,172.2,27.8,68.2,34.5,100.0
2026-07-06T15:30:00,gNB-001,NRCell-001,99.4,99.68,94.79,0.0,198.3,30.7,54.4,48.0,100.0
2026-07-06T15:30:00,gNB-001,NRCell-002,98.84,99.39,98.51,0.0,174.6,29.7,63.1,38.9,100.0
2026-07-06T15:30:00,gNB-001,NRCell-003,96.39,97.44,100.0,1.32,197.1,30.7,61.2,11.5,100.0
2026-07-06T15:30:00,gNB-002,NRCell-004,99.46,99.14,99.17,1.15,191.2,20.5,53.7,69.5,100.0
2026-07-06T15:30:00,gNB-002,NRCell-005,100.0,100.0,100.0,0.0,161.8,26.2,70.7,13.7,100.0
2026-07-06T15:30:00,gNB-002,NRCell-006,97.9,97.76,94.81,1.83,173.1,25.6,62.0,43.1,100.0
2026-07-06T15:45:00,gNB-001,NRCell-001,99.01,98.95,98.67,0.7,214.7,29.9,56.7,62.5,100.0
2026-07-06T15:45:00,gNB-001,NRCell-002,98.45,99.46,98.36,1.09,190.0,24.5,57.0,46.8,100.0
2026-07-06T15:45:00,gNB-001,NRCell-003,100.0,98.53,100.0,1.49,196.0,34.1,60.2,10.9,100.0
2026-07-06T15:45:00,gNB-002,NRCell-004,98.98,99.2,96.58,0.0,185.6,19.7,56.7,74.8,100.0
2026-07-06T15:45:00,gNB-002,NRCell-005,100.0,95.65,100.0,0.0,214.3,38.5,58.9,11.2,100.0
2026-07-06T15:45:00,gNB-002,NRCell-006,98.45,96.81,93.59,2.2,174.1,22.9,65.5,35.9,100.0
2026-07-06T16:00:00,gNB-001,NRCell-001,99.26,99.62,98.0,0.38,206.4,22.0,57.1,55.1,100.0
2026-07-06T16:00:00,gNB-001,NRCell-002,100.0,100.0,100.0,1.2,195.5,33.5,65.0,41.4,100.0
2026-07-06T16:00:00,gNB-001,NRCell-003,98.7,97.33,96.3,2.74,157.6,18.0,72.7,15.3,100.0
2026-07-06T16:00:00,gNB-002,NRCell-004,97.93,99.7,98.63,1.22,198.5,25.3,60.8,86.2,100.0
2026-07-06T16:00:00,gNB-002,NRCell-005,98.04,100.0,100.0,0.0,179.3,27.2,59.0,9.2,100.0
2026-07-06T16:00:00,gNB-002,NRCell-006,96.93,99.55,94.2,2.28,209.1,28.6,57.4,40.2,100.0
2026-07-06T16:15:00,gNB-001,NRCell-001,99.64,100.0,97.58,0.37,192.7,26.8,58.3,70.5,100.0
2026-07-06T16:15:00,gNB-001,NRCell-002,98.8,99.39,95.08,0.62,197.2,24.5,65.0,32.9,100.0
2026-07-06T16:15:00,gNB-001,NRCell-003,100.0,100.0,96.0,0.0,181.7,19.9,63.0,13.1,100.0
2026-07-06T16:15:00,gNB-002,NRCell-004,98.93,99.19,99.25,0.27,205.4,21.6,55.2,67.4,100.0
2026-07-06T16:15:00,gNB-002,NRCell-005,100.0,100.0,100.0,0.0,175.3,24.8,68.4,8.6,100.0
2026-07-06T16:15:00,gNB-002,NRCell-006,94.74,96.57,87.5,1.78,211.2,28.7,51.7,37.4,100.0
2026-07-06T16:30:00,gNB-001,NRCell-001,99.69,99.68,100.0,0.32,188.1,24.4,56.6,84.0,100.0
2026-07-06T16:30:00,gNB-001,NRCell-002,98.96,100.0,98.67,0.54,199.7,34.8,56.1,29.5,100.0
2026-07-06T16:30:00,gNB-001,NRCell-003,98.51,100.0,90.91,1.54,164.8,22.7,71.8,15.5,100.0
2026-07-06T16:30:00,gNB-002,NRCell-004,99.35,99.65,98.1,1.05,173.0,21.1,63.2,66.0,100.0
2026-07-06T16:30:00,gNB-002,NRCell-005,96.23,100.0,92.86,2.08,160.8,17.9,66.0,11.8,100.0
2026-07-06T16:30:00,gNB-002,NRCell-006,95.6,97.63,93.33,3.64,201.0,31.2,63.9,36.9,100.0
2026-07-06T16:45:00,gNB-001,NRCell-001,99.13,99.4,99.34,0.61,207.0,28.1,57.4,53.3,100.0
2026-07-06T16:45:00,gNB-001,NRCell-002,99.42,99.42,98.28,0.0,182.4,21.7,66.4,28.9,100.0
2026-07-06T16:45:00,gNB-001,NRCell-003,100.0,100.0,96.15,0.0,189.3,28.2,66.7,16.4,100.0
2026-07-06T16:45:00,gNB-002,NRCell-004,99.28,99.75,97.87,0.74,165.6,27.9,65.8,76.4,100.0
2026-07-06T16:45:00,gNB-002,NRCell-005,98.04,100.0,100.0,2.04,178.9,24.2,59.8,10.7,100.0
2026-07-06T16:45:00,gNB-002,NRCell-006,98.19,97.61,93.18,4.9,187.1,20.2,58.8,41.0,100.0
2026-07-06T17:00:00,gNB-001,NRCell-001,99.66,100.0,100.0,0.72,184.6,29.7,63.0,48.5,100.0
2026-07-06T17:00:00,gNB-001,NRCell-002,99.48,99.46,98.0,1.08,163.9,24.3,69.9,36.4,100.0
2026-07-06T17:00:00,gNB-001,NRCell-003,100.0,98.21,100.0,0.0,206.7,29.4,60.5,14.3,100.0
2026-07-06T17:00:00,gNB-002,NRCell-004,98.93,99.45,98.67,0.83,168.1,25.3,66.1,88.1,100.0
2026-07-06T17:00:00,gNB-002,NRCell-005,96.08,97.87,100.0,0.0,192.8,29.0,62.0,10.7,100.0
2026-07-06T17:00:00,gNB-002,NRCell-006,95.04,98.64,93.83,1.38,172.1,27.9,67.6,57.6,100.0
2026-07-06T17:15:00,gNB-001,NRCell-001,99.72,99.71,97.9,0.0,169.5,26.1,64.5,78.7,100.0
2026-07-06T17:15:00,gNB-001,NRCell-002,97.72,98.04,97.3,0.0,203.8,24.4,58.8,37.6,100.0
2026-07-06T17:15:00,gNB-001,NRCell-003,100.0,100.0,100.0,1.49,173.2,17.9,70.5,17.8,100.0
2026-07-06T17:15:00,gNB-002,NRCell-004,99.68,98.64,96.91,0.0,196.3,25.6,64.0,70.7,100.0
2026-07-06T17:15:00,gNB-002,NRCell-005,100.0,100.0,100.0,0.0,171.6,28.2,68.7,9.4,100.0
2026-07-06T17:15:00,gNB-002,NRCell-006,95.41,98.98,90.32,3.08,187.5,22.6,56.1,48.1,100.0
2026-07-06T17:30:00,gNB-001,NRCell-001,100.0,100.0,99.09,0.86,156.2,24.5,73.2,89.8,100.0
2026-07-06T17:30:00,gNB-001,NRCell-002,99.5,99.48,97.65,0.53,170.3,27.1,74.3,37.0,100.0
2026-07-06T17:30:00,gNB-001,NRCell-003,98.53,93.94,100.0,0.0,191.6,26.5,62.6,17.1,100.0
2026-07-06T17:30:00,gNB-002,NRCell-004,99.28,99.51,97.97,0.25,169.1,23.4,67.3,99.3,100.0
2026-07-06T17:30:00,gNB-002,NRCell-005,97.87,100.0,100.0,0.0,153.0,18.6,77.1,10.8,100.0
2026-07-06T17:30:00,gNB-002,NRCell-006,97.14,96.09,93.22,0.9,179.6,26.8,67.3,50.8,100.0
2026-07-06T17:45:00,gNB-001,NRCell-001,99.5,99.24,100.0,1.02,147.8,21.4,75.9,62.8,100.0
2026-07-06T17:45:00,gNB-001,NRCell-002,98.45,99.59,95.71,1.23,169.5,23.8,74.9,49.7,100.0
2026-07-06T17:45:00,gNB-001,NRCell-003,97.96,98.95,94.87,1.06,140.8,23.1,77.4,16.6,100.0
2026-07-06T17:45:00,gNB-002,NRCell-004,98.68,98.83,98.69,0.94,205.0,25.9,62.8,76.6,100.0
2026-07-06T17:45:00,gNB-002,NRCell-005,96.3,100.0,93.75,0.0,169.9,27.5,67.7,11.4,100.0
2026-07-06T17:45:00,gNB-002,NRCell-006,93.06,97.73,95.33,0.78,198.5,32.3,60.7,59.5,100.0
2026-07-06T18:00:00,gNB-001,NRCell-001,99.05,98.79,98.4,0.49,158.0,27.0,73.5,93.1,100.0
2026-07-06T18:00:00,gNB-001,NRCell-002,99.25,98.84,98.86,1.18,169.7,20.4,65.4,43.9,100.0
2026-07-06T18:00:00,gNB-001,NRCell-003,100.0,96.67,100.0,0.0,118.8,12.1,84.3,18.3,100.0
2026-07-06T18:00:00,gNB-002,NRCell-004,99.18,98.91,99.4,1.1,156.9,19.0,68.7,95.6,100.0
2026-07-06T18:00:00,gNB-002,NRCell-005,100.0,98.0,100.0,0.0,188.5,24.8,67.4,12.1,100.0
2026-07-06T18:00:00,gNB-002,NRCell-006,0.0,,,,0.0,0.0,0.0,0.0,0.0
2026-07-06T18:15:00,gNB-001,NRCell-001,99.77,100.0,96.55,0.25,186.4,31.3,66.8,67.4,100.0
2026-07-06T18:15:00,gNB-001,NRCell-002,100.0,98.67,95.24,0.45,131.1,17.2,85.8,43.3,100.0
2026-07-06T18:15:00,gNB-001,NRCell-003,100.0,98.82,100.0,1.19,141.4,21.8,81.0,13.4,100.0
2026-07-06T18:15:00,gNB-002,NRCell-004,99.65,99.09,97.45,0.37,142.7,17.2,79.8,112.1,100.0
2026-07-06T18:15:00,gNB-002,NRCell-005,98.33,98.21,100.0,0.0,159.2,18.0,73.8,11.4,100.0
2026-07-06T18:15:00,gNB-002,NRCell-006,0.0,,,,0.0,0.0,0.0,0.0,0.0
2026-07-06T18:30:00,gNB-001,NRCell-001,99.73,99.16,97.32,0.28,164.9,27.5,75.1,91.4,100.0
