timestamp,gnb_id,cell_id,trace_id,ue_id,event_type
2026-07-06T11:19:05.732,gNB-001,NRCell-001,5c9cec6101,UE-922006,PDU_SESSION_ESTABLISHED
2026-07-06T11:19:26.491,gNB-001,NRCell-001,5c9cec6101,UE-922006,NORMAL_RELEASE
2026-07-06T11:19:29.261,gNB-001,NRCell-002,5b14500fed,UE-982053,RRC_SETUP_REQUEST
2026-07-06T11:19:29.306,gNB-001,NRCell-002,5b14500fed,UE-982053,RRC_SETUP_COMPLETE
2026-07-06T11:19:29.441,gNB-001,NRCell-002,5b14500fed,UE-982053,PDU_SESSION_ESTABLISHED
2026-07-06T11:19:46.450,gNB-001,NRCell-002,5b14500fed,UE-982053,HANDOVER_EXECUTION
2026-07-06T11:20:03.213,gNB-001,NRCell-003,859cc54bb7,UE-939079,RRC_SETUP_REQUEST
2026-07-06T11:20:03.258,gNB-001,NRCell-003,859cc54bb7,UE-939079,RRC_SETUP_COMPLETE
2026-07-06T11:20:03.393,gNB-001,NRCell-003,859cc54bb7,UE-939079,PDU_SESSION_ESTABLISHED
2026-07-06T11:20:03.639,gNB-001,NRCell-002,5b14500fed,UE-982053,NORMAL_RELEASE
2026-07-06T11:20:07.273,gNB-001,NRCell-003,859cc54bb7,UE-939079,HANDOVER_EXECUTION
2026-07-06T11:20:10.511,gNB-002,NRCell-004,cce0d25a68,UE-705172,RRC_SETUP_REQUEST
2026-07-06T11:20:10.556,gNB-002,NRCell-004,cce0d25a68,UE-705172,RRC_SETUP_COMPLETE
2026-07-06T11:20:10.691,gNB-002,NRCell-004,cce0d25a68,UE-705172,PDU_SESSION_ESTABLISHED
2026-07-06T11:20:11.333,gNB-001,NRCell-003,859cc54bb7,UE-939079,NORMAL_RELEASE
2026-07-06T11:20:15.527,gNB-002,NRCell-004,cce0d25a68,UE-705172,HANDOVER_EXECUTION
2026-07-06T11:20:15.611,gNB-002,NRCell-006,01bb496163,UE-869025,RRC_SETUP_REQUEST
2026-07-06T11:20:15.656,gNB-002,NRCell-006,01bb496163,UE-869025,RRC_SETUP_COMPLETE
2026-07-06T11:20:15.791,gNB-002,NRCell-006,01bb496163,UE-869025,PDU_SESSION_ESTABLISHED
2026-07-06T11:20:20.542,gNB-002,NRCell-004,cce0d25a68,UE-705172,NORMAL_RELEASE
2026-07-06T11:20:44.459,gNB-001,NRCell-001,40bcf448d1,UE-878666,RRC_SETUP_REQUEST
2026-07-06T11:20:44.504,gNB-001,NRCell-001,40bcf448d1,UE-878666,RRC_SETUP_COMPLETE
2026-07-06T11:20:44.639,gNB-001,NRCell-001,40bcf448d1,UE-878666,PDU_SESSION_ESTABLISHED
2026-07-06T11:20:50.408,gNB-001,NRCell-001,40bcf448d1,UE-878666,NORMAL_RELEASE
2026-07-06T11:20:58.251,gNB-002,NRCell-006,01bb496163,UE-869025,NORMAL_RELEASE
2026-07-06T11:21:21.878,gNB-001,NRCell-001,043e6e2219,UE-967630,RRC_SETUP_REQUEST
2026-07-06T11:21:21.923,gNB-001,NRCell-001,043e6e2219,UE-967630,RRC_SETUP_COMPLETE
2026-07-06T11:21:22.058,gNB-001,NRCell-001,043e6e2219,UE-967630,PDU_SESSION_ESTABLISHED
2026-07-06T11:21:25.052,gNB-002,NRCell-004,421094d16a,UE-429884,RRC_SETUP_REQUEST
2026-07-06T11:21:25.097,gNB-002,NRCell-004,421094d16a,UE-429884,RRC_SETUP_COMPLETE
2026-07-06T11:21:25.232,gNB-002,NRCell-004,421094d16a,UE-429884,PDU_SESSION_ESTABLISHED
2026-07-06T11:22:16.893,gNB-002,NRCell-006,7cbacbf0cc,UE-195132,RRC_SETUP_REQUEST
2026-07-06T11:22:16.938,gNB-002,NRCell-006,7cbacbf0cc,UE-195132,RRC_SETUP_COMPLETE
2026-07-06T11:22:17.073,gNB-002,NRCell-006,7cbacbf0cc,UE-195132,PDU_SESSION_ESTABLISHED
2026-07-06T11:22:20.978,gNB-002,NRCell-004,421094d16a,UE-429884,NORMAL_RELEASE
2026-07-06T11:22:31.327,gNB-001,NRCell-002,b8c5c5937e,UE-428216,RRC_SETUP_REQUEST
2026-07-06T11:22:31.372,gNB-001,NRCell-002,b8c5c5937e,UE-428216,RRC_SETUP_COMPLETE
2026-07-06T11:22:31.507,gNB-001,NRCell-002,b8c5c5937e,UE-428216,PDU_SESSION_ESTABLISHED
2026-07-06T11:23:04.470,gNB-001,NRCell-002,562085ae03,UE-612735,RRC_SETUP_REQUEST
2026-07-06T11:23:04.515,gNB-001,NRCell-002,562085ae03,UE-612735,RRC_SETUP_COMPLETE
2026-07-06T11:23:04.650,gNB-001,NRCell-002,562085ae03,UE-612735,PDU_SESSION_ESTABLISHED
2026-07-06T11:23:05.200,gNB-002,NRCell-006,0a116306aa,UE-170701,RRC_SETUP_REQUEST
2026-07-06T11:23:05.245,gNB-002,NRCell-006,0a116306aa,UE-170701,RRC_SETUP_COMPLETE
2026-07-06T11:23:05.380,gNB-002,NRCell-006,0a116306aa,UE-170701,PDU_SESSION_ESTABLISHED
2026-07-06T11:23:05.719,gNB-001,NRCell-002,b8c5c5937e,UE-428216,NORMAL_RELEASE
2026-07-06T11:24:00.167,gNB-002,NRCell-006,7cbacbf0cc,UE-195132,NORMAL_RELEASE
2026-07-06T11:24:32.755,gNB-002,NRCell-006,0a116306aa,UE-170701,NORMAL_RELEASE
2026-07-06T11:24:48.264,gNB-002,NRCell-004,7929e38f83,UE-910749,RRC_SETUP_REQUEST
2026-07-06T11:24:48.309,gNB-002,NRCell-004,7929e38f83,UE-910749,RRC_SETUP_COMPLETE
2026-07-06T11:24:48.444,gNB-002,NRCell-004,7929e38f83,UE-910749,PDU_SESSION_ESTABLISHED
2026-07-06T11:24:54.036,gNB-001,NRCell-001,043e6e2219,UE-967630,NORMAL_RELEASE
2026-07-06T11:25:56.980,gNB-002,NRCell-004,7929e38f83,UE-910749,HANDOVER_EXECUTION
2026-07-06T11:26:01.342,gNB-002,NRCell-004,d8e0b38222,UE-351505,RRC_SETUP_REQUEST
2026-07-06T11:26:01.387,gNB-002,NRCell-004,d8e0b38222,UE-351505,RRC_SETUP_COMPLETE
2026-07-06T11:26:01.522,gNB-002,NRCell-004,d8e0b38222,UE-351505,PDU_SESSION_ESTABLISHED
2026-07-06T11:26:10.467,gNB-002,NRCell-004,24022219cd,UE-091320,RRC_SETUP_REQUEST
2026-07-06T11:26:10.512,gNB-002,NRCell-004,24022219cd,UE-091320,RRC_SETUP_COMPLETE
2026-07-06T11:26:10.647,gNB-002,NRCell-004,24022219cd,UE-091320,PDU_SESSION_ESTABLISHED
2026-07-06T11:26:24.840,gNB-001,NRCell-002,562085ae03,UE-612735,NORMAL_RELEASE
2026-07-06T11:26:31.269,gNB-002,NRCell-006,7c6e6b6e66,UE-450878,RRC_SETUP_REQUEST
2026-07-06T11:26:31.329,gNB-002,NRCell-006,7c6e6b6e66,UE-450878,RRC_SETUP_FAILURE
2026-07-06T11:26:33.937,gNB-001,NRCell-001,bb001ee6f4,UE-159305,RRC_SETUP_REQUEST
2026-07-06T11:26:33.982,gNB-001,NRCell-001,bb001ee6f4,UE-159305,RRC_SETUP_COMPLETE
2026-07-06T11:26:34.117,gNB-001,NRCell-001,bb001ee6f4,UE-159305,PDU_SESSION_ESTABLISHED
2026-07-06T11:26:39.538,gNB-002,NRCell-004,92200ea295,UE-339343,RRC_SETUP_REQUEST
2026-07-06T11:26:39.583,gNB-002,NRCell-004,92200ea295,UE-339343,RRC_SETUP_COMPLETE
2026-07-06T11:26:39.718,gNB-002,NRCell-004,92200ea295,UE-339343,PDU_SESSION_ESTABLISHED
2026-07-06T11:26:41.139,gNB-001,NRCell-001,bb001ee6f4,UE-159305,NORMAL_RELEASE
2026-07-06T11:27:03.827,gNB-002,NRCell-006,d327c5a59a,UE-241646,RRC_SETUP_REQUEST
2026-07-06T11:27:03.872,gNB-002,NRCell-006,d327c5a59a,UE-241646,RRC_SETUP_COMPLETE
2026-07-06T11:27:04.007,gNB-002,NRCell-006,d327c5a59a,UE-241646,PDU_SESSION_ESTABLISHED
2026-07-06T11:27:05.696,gNB-002,NRCell-004,7929e38f83,UE-910749,NORMAL_RELEASE
2026-07-06T11:27:35.600,gNB-002,NRCell-006,d327c5a59a,UE-241646,HANDOVER_EXECUTION
2026-07-06T11:27:51.606,gNB-001,NRCell-001,468648e49e,UE-800502,RRC_SETUP_REQUEST
2026-07-06T11:27:51.651,gNB-001,NRCell-001,468648e49e,UE-800502,RRC_SETUP_COMPLETE
2026-07-06T11:27:51.786,gNB-001,NRCell-001,468648e49e,UE-800502,PDU_SESSION_ESTABLISHED
2026-07-06T11:27:56.351,gNB-001,NRCell-001,be61ffd4e0,UE-265003,RRC_SETUP_REQUEST
2026-07-06T11:27:56.396,gNB-001,NRCell-001,be61ffd4e0,UE-265003,RRC_SETUP_COMPLETE
2026-07-06T11:27:56.531,gNB-001,NRCell-001,be61ffd4e0,UE-265003,PDU_SESSION_ESTABLISHED
2026-07-06T11:28:04.213,gNB-001,NRCell-001,be61ffd4e0,UE-265003,HANDOVER_EXECUTION
2026-07-06T11:28:06.100,gNB-001,NRCell-001,f764756342,UE-387081,RRC_SETUP_REQUEST
2026-07-06T11:28:06.145,gNB-001,NRCell-001,f764756342,UE-387081,RRC_SETUP_COMPLETE
2026-07-06T11:28:06.280,gNB-001,NRCell-001,f764756342,UE-387081,PDU_SESSION_ESTABLISHED
2026-07-06T11:28:07.373,gNB-002,NRCell-006,d327c5a59a,UE-241646,NORMAL_RELEASE
2026-07-06T11:28:08.433,gNB-002,NRCell-004,d8e0b38222,UE-351505,NORMAL_RELEASE
2026-07-06T11:28:12.075,gNB-001,NRCell-001,be61ffd4e0,UE-265003,NORMAL_RELEASE
2026-07-06T11:28:27.920,gNB-001,NRCell-002,94c5c4442b,UE-903111,RRC_SETUP_REQUEST
2026-07-06T11:28:27.965,gNB-001,NRCell-002,94c5c4442b,UE-903111,RRC_SETUP_COMPLETE
2026-07-06T11:28:28.100,gNB-001,NRCell-002,94c5c4442b,UE-903111,PDU_SESSION_ESTABLISHED
2026-07-06T11:28:34.299,gNB-002,NRCell-004,4048d329f4,UE-862956,RRC_SETUP_REQUEST
2026-07-06T11:28:34.344,gNB-002,NRCell-004,4048d329f4,UE-862956,RRC_SETUP_COMPLETE
2026-07-06T11:28:34.479,gNB-002,NRCell-004,4048d329f4,UE-862956,PDU_SESSION_ESTABLISHED
2026-07-06T11:28:39.130,gNB-001,NRCell-001,e0e2934139,UE-333273,RRC_SETUP_REQUEST
2026-07-06T11:28:39.175,gNB-001,NRCell-001,e0e2934139,UE-333273,RRC_SETUP_COMPLETE
2026-07-06T11:28:39.310,gNB-001,NRCell-001,e0e2934139,UE-333273,PDU_SESSION_ESTABLISHED
2026-07-06T11:28:39.900,gNB-002,NRCell-004,4048d329f4,UE-862956,HANDOVER_EXECUTION
2026-07-06T11:28:45.501,gNB-002,NRCell-004,4048d329f4,UE-862956,NORMAL_RELEASE
2026-07-06T11:28:48.329,gNB-001,NRCell-001,e0e2934139,UE-333273,NORMAL_RELEASE
2026-07-06T11:29:00.766,gNB-001,NRCell-002,94c5c4442b,UE-903111,HANDOVER_EXECUTION
2026-07-06T11:29:04.227,gNB-002,NRCell-004,57aa6fe9a1,UE-805286,RRC_SETUP_REQUEST
2026-07-06T11:29:04.272,gNB-002,NRCell-004,57aa6fe9a1,UE-805286,RRC_SETUP_COMPLETE
2026-07-06T11:29:04.407,gNB-002,NRCell-004,57aa6fe9a1,UE-805286,PDU_SESSION_ESTABLISHED
2026-07-06T11:29:13.524,gNB-002,NRCell-004,92200ea295,UE-339343,NORMAL_RELEASE
2026-07-06T11:29:13.567,gNB-002,NRCell-006,31862c1bcf,UE-655593,RRC_SETUP_REQUEST
2026-07-06T11:29:13.612,gNB-002,NRCell-006,31862c1bcf,UE-655593,RRC_SETUP_COMPLETE
2026-07-06T11:29:13.747,gNB-002,NRCell-006,31862c1bcf,UE-655593,PDU_SESSION_ESTABLISHED
2026-07-06T11:29:14.431,gNB-001,NRCell-001,f764756342,UE-387081,NORMAL_RELEASE
2026-07-06T11:29:25.371,gNB-002,NRCell-004,0b778e04d2,UE-704002,RRC_SETUP_REQUEST
2026-07-06T11:29:25.416,gNB-002,NRCell-004,0b778e04d2,UE-704002,RRC_SETUP_COMPLETE
2026-07-06T11:29:25.551,gNB-002,NRCell-004,0b778e04d2,UE-704002,PDU_SESSION_ESTABLISHED
2026-07-06T11:29:33.612,gNB-001,NRCell-002,94c5c4442b,UE-903111,NORMAL_RELEASE
2026-07-06T11:29:48.391,gNB-002,NRCell-004,4f8dff64f6,UE-180209,RRC_SETUP_REQUEST
2026-07-06T11:29:48.436,gNB-002,NRCell-004,4f8dff64f6,UE-180209,RRC_SETUP_COMPLETE
2026-07-06T11:29:48.571,gNB-002,NRCell-004,4f8dff64f6,UE-180209,PDU_SESSION_ESTABLISHED
2026-07-06T11:29:56.372,gNB-002,NRCell-004,4f8dff64f6,UE-180209,HANDOVER_EXECUTION
2026-07-06T11:30:04.353,gNB-002,NRCell-004,4f8dff64f6,UE-180209,NORMAL_RELEASE
2026-07-06T11:30:29.432,gNB-001,NRCell-001,a66c4b98c5,UE-204366,RRC_SETUP_REQUEST
2026-07-06T11:30:29.477,gNB-001,NRCell-001,a66c4b98c5,UE-204366,RRC_SETUP_COMPLETE
2026-07-06T11:30:29.612,gNB-001,NRCell-001,a66c4b98c5,UE-204366,PDU_SESSION_ESTABLISHED
2026-07-06T11:31:00.447,gNB-002,NRCell-004,f5617aa46b,UE-966016,RRC_SETUP_REQUEST
2026-07-06T11:31:00.492,gNB-002,NRCell-004,f5617aa46b,UE-966016,RRC_SETUP_COMPLETE
2026-07-06T11:31:00.627,gNB-002,NRCell-004,f5617aa46b,UE-966016,PDU_SESSION_ESTABLISHED
2026-07-06T11:31:08.246,gNB-002,NRCell-004,24022219cd,UE-091320,NORMAL_RELEASE
2026-07-06T11:31:10.532,gNB-002,NRCell-004,0b778e04d2,UE-704002,NORMAL_RELEASE
2026-07-06T11:31:13.923,gNB-001,NRCell-001,a66c4b98c5,UE-204366,NORMAL_RELEASE
2026-07-06T11:31:23.490,gNB-001,NRCell-001,468648e49e,UE-800502,NORMAL_RELEASE
2026-07-06T11:31:24.004,gNB-002,NRCell-004,f5617aa46b,UE-966016,NORMAL_RELEASE
2026-07-06T11:31:25.271,gNB-002,NRCell-004,57aa6fe9a1,UE-805286,NORMAL_RELEASE
2026-07-06T11:31:39.026,gNB-002,NRCell-006,31862c1bcf,UE-655593,NORMAL_RELEASE
2026-07-06T11:31:41.128,gNB-001,NRCell-002,1fac058cc6,UE-294970,RRC_SETUP_REQUEST
2026-07-06T11:31:41.173,gNB-001,NRCell-002,1fac058cc6,UE-294970,RRC_SETUP_COMPLETE
2026-07-06T11:31:41.308,gNB-001,NRCell-002,1fac058cc6,UE-294970,PDU_SESSION_ESTABLISHED
2026-07-06T11:31:47.568,gNB-001,NRCell-001,4d9116cc80,UE-449872,RRC_SETUP_REQUEST
2026-07-06T11:31:47.613,gNB-001,NRCell-001,4d9116cc80,UE-449872,RRC_SETUP_COMPLETE
2026-07-06T11:31:47.748,gNB-001,NRCell-001,4d9116cc80,UE-449872,PDU_SESSION_ESTABLISHED
2026-07-06T11:32:21.962,gNB-001,NRCell-002,030f646b89,UE-736946,RRC_SETUP_REQUEST
2026-07-06T11:32:22.007,gNB-001,NRCell-002,030f646b89,UE-736946,RRC_SETUP_COMPLETE
2026-07-06T11:32:22.142,gNB-001,NRCell-002,030f646b89,UE-736946,PDU_SESSION_ESTABLISHED
2026-07-06T11:32:22.688,gNB-001,NRCell-002,030f646b89,UE-736946,HANDOVER_EXECUTION
2026-07-06T11:32:23.413,gNB-001,NRCell-002,030f646b89,UE-736946,NORMAL_RELEASE
2026-07-06T11:32:26.209,gNB-001,NRCell-001,4d9116cc80,UE-449872,NORMAL_RELEASE
2026-07-06T11:32:29.524,gNB-001,NRCell-002,1fac058cc6,UE-294970,HANDOVER_EXECUTION
2026-07-06T11:33:17.920,gNB-001,NRCell-002,1fac058cc6,UE-294970,NORMAL_RELEASE
2026-07-06T11:33:51.007,gNB-001,NRCell-003,95272a7e44,UE-053116,RRC_SETUP_REQUEST
2026-07-06T11:33:51.052,gNB-001,NRCell-003,95272a7e44,UE-053116,RRC_SETUP_COMPLETE
2026-07-06T11:33:51.187,gNB-001,NRCell-003,95272a7e44,UE-053116,PDU_SESSION_ESTABLISHED
2026-07-06T11:34:26.652,gNB-001,NRCell-002,6ea026284f,UE-199541,RRC_SETUP_REQUEST
2026-07-06T11:34:26.697,gNB-001,NRCell-002,6ea026284f,UE-199541,RRC_SETUP_COMPLETE
2026-07-06T11:34:26.832,gNB-001,NRCell-002,6ea026284f,UE-199541,PDU_SESSION_ESTABLISHED
2026-07-06T11:34:32.845,gNB-001,NRCell-003,95272a7e44,UE-053116,NORMAL_RELEASE
2026-07-06T11:34:46.519,gNB-002,NRCell-005,0fecb42b94,UE-482151,RRC_SETUP_REQUEST
2026-07-06T11:34:46.564,gNB-002,NRCell-005,0fecb42b94,UE-482151,RRC_SETUP_COMPLETE
2026-07-06T11:34:46.699,gNB-002,NRCell-005,0fecb42b94,UE-482151,PDU_SESSION_ESTABLISHED
2026-07-06T11:34:53.813,gNB-002,NRCell-006,8bc3768c9a,UE-546504,RRC_SETUP_REQUEST
2026-07-06T11:34:53.858,gNB-002,NRCell-006,8bc3768c9a,UE-546504,RRC_SETUP_COMPLETE
2026-07-06T11:34:53.993,gNB-002,NRCell-006,8bc3768c9a,UE-546504,PDU_SESSION_ESTABLISHED
2026-07-06T11:35:21.964,gNB-002,NRCell-005,0fecb42b94,UE-482151,NORMAL_RELEASE
2026-07-06T11:35:35.530,gNB-001,NRCell-001,47ea59bfd8,UE-276421,RRC_SETUP_REQUEST
2026-07-06T11:35:35.575,gNB-001,NRCell-001,47ea59bfd8,UE-276421,RRC_SETUP_COMPLETE
2026-07-06T11:35:35.710,gNB-001,NRCell-001,47ea59bfd8,UE-276421,PDU_SESSION_ESTABLISHED
2026-07-06T11:35:46.437,gNB-002,NRCell-006,8bc3768c9a,UE-546504,NORMAL_RELEASE
2026-07-06T11:36:08.464,gNB-001,NRCell-002,6ea026284f,UE-199541,NORMAL_RELEASE
2026-07-06T11:36:19.776,gNB-001,NRCell-001,62a8a97e1b,UE-313561,RRC_SETUP_REQUEST
2026-07-06T11:36:19.821,gNB-001,NRCell-001,62a8a97e1b,UE-313561,RRC_SETUP_COMPLETE
2026-07-06T11:36:19.956,gNB-001,NRCell-001,62a8a97e1b,UE-313561,PDU_SESSION_ESTABLISHED
2026-07-06T11:36:25.151,gNB-001,NRCell-001,62a8a97e1b,UE-313561,NORMAL_RELEASE
2026-07-06T11:36:37.348,gNB-001,NRCell-002,dca9452010,UE-883924,RRC_SETUP_REQUEST
2026-07-06T11:36:37.393,gNB-001,NRCell-002,dca9452010,UE-883924,RRC_SETUP_COMPLETE
2026-07-06T11:36:37.528,gNB-001,NRCell-002,dca9452010,UE-883924,PDU_SESSION_ESTABLISHED
2026-07-06T11:37:19.009,gNB-001,NRCell-002,dca9452010,UE-883924,HANDOVER_EXECUTION
2026-07-06T11:37:40.466,gNB-002,NRCell-006,f083b4c410,UE-280725,RRC_SETUP_REQUEST
2026-07-06T11:37:40.511,gNB-002,NRCell-006,f083b4c410,UE-280725,RRC_SETUP_COMPLETE
2026-07-06T11:37:40.646,gNB-002,NRCell-006,f083b4c410,UE-280725,PDU_SESSION_ESTABLISHED
2026-07-06T11:38:00.670,gNB-001,NRCell-002,dca9452010,UE-883924,NORMAL_RELEASE
2026-07-06T11:38:12.929,gNB-002,NRCell-006,d650ccb502,UE-368567,RRC_SETUP_REQUEST
2026-07-06T11:38:12.974,gNB-002,NRCell-006,d650ccb502,UE-368567,RRC_SETUP_COMPLETE
2026-07-06T11:38:13.109,gNB-002,NRCell-006,d650ccb502,UE-368567,PDU_SESSION_ESTABLISHED
2026-07-06T11:38:24.102,gNB-002,NRCell-006,d650ccb502,UE-368567,NORMAL_RELEASE
2026-07-06T11:38:40.151,gNB-002,NRCell-004,3966cd4c5a,UE-595432,RRC_SETUP_REQUEST
2026-07-06T11:38:40.196,gNB-002,NRCell-004,3966cd4c5a,UE-595432,RRC_SETUP_COMPLETE
2026-07-06T11:38:40.331,gNB-002,NRCell-004,3966cd4c5a,UE-595432,PDU_SESSION_ESTABLISHED
2026-07-06T11:38:43.772,gNB-002,NRCell-004,f061031314,UE-443780,RRC_SETUP_REQUEST
2026-07-06T11:38:43.817,gNB-002,NRCell-004,f061031314,UE-443780,RRC_SETUP_COMPLETE
2026-07-06T11:38:43.952,gNB-002,NRCell-004,f061031314,UE-443780,PDU_SESSION_ESTABLISHED
2026-07-06T11:38:44.431,gNB-002,NRCell-004,3966cd4c5a,UE-595432,NORMAL_RELEASE
2026-07-06T11:38:54.988,gNB-002,NRCell-004,f061031314,UE-443780,HANDOVER_EXECUTION
2026-07-06T11:38:59.627,gNB-001,NRCell-001,47ea59bfd8,UE-276421,NORMAL_RELEASE
2026-07-06T11:39:04.582,gNB-001,NRCell-001,d4ebd4f32f,UE-090929,RRC_SETUP_REQUEST
2026-07-06T11:39:04.627,gNB-001,NRCell-001,d4ebd4f32f,UE-090929,RRC_SETUP_COMPLETE
2026-07-06T11:39:04.762,gNB-001,NRCell-001,d4ebd4f32f,UE-090929,PDU_SESSION_ESTABLISHED
2026-07-06T11:39:06.204,gNB-002,NRCell-004,f061031314,UE-443780,NORMAL_RELEASE
2026-07-06T11:39:08.807,gNB-002,NRCell-004,7b8d8e3366,UE-277877,RRC_SETUP_REQUEST
2026-07-06T11:39:08.852,gNB-002,NRCell-004,7b8d8e3366,UE-277877,RRC_SETUP_COMPLETE
2026-07-06T11:39:08.987,gNB-002,NRCell-004,7b8d8e3366,UE-277877,PDU_SESSION_ESTABLISHED
2026-07-06T11:39:22.925,gNB-001,NRCell-001,3eb9993516,UE-841979,RRC_SETUP_REQUEST
2026-07-06T11:39:22.970,gNB-001,NRCell-001,3eb9993516,UE-841979,RRC_SETUP_COMPLETE
2026-07-06T11:39:23.105,gNB-001,NRCell-001,3eb9993516,UE-841979,PDU_SESSION_ESTABLISHED
2026-07-06T11:39:25.033,gNB-001,NRCell-001,17a60bc179,UE-572570,RRC_SETUP_REQUEST
2026-07-06T11:39:25.078,gNB-001,NRCell-001,17a60bc179,UE-572570,RRC_SETUP_COMPLETE
2026-07-06T11:39:25.184,gNB-001,NRCell-001,3eb9993516,UE-841979,NORMAL_RELEASE
2026-07-06T11:39:25.213,gNB-001,NRCell-001,17a60bc179,UE-572570,PDU_SESSION_ESTABLISHED
2026-07-06T11:39:28.276,gNB-002,NRCell-004,7b8d8e3366,UE-277877,HANDOVER_EXECUTION
2026-07-06T11:39:37.838,gNB-002,NRCell-006,f083b4c410,UE-280725,NORMAL_RELEASE
2026-07-06T11:39:47.746,gNB-002,NRCell-004,7b8d8e3366,UE-277877,NORMAL_RELEASE
2026-07-06T11:40:02.804,gNB-002,NRCell-004,09621baf1d,UE-318051,RRC_SETUP_REQUEST
2026-07-06T11:40:02.849,gNB-002,NRCell-004,09621baf1d,UE-318051,RRC_SETUP_COMPLETE
2026-07-06T11:40:02.984,gNB-002,NRCell-004,09621baf1d,UE-318051,PDU_SESSION_ESTABLISHED
2026-07-06T11:40:15.392,gNB-001,NRCell-001,d4ebd4f32f,UE-090929,NORMAL_RELEASE
2026-07-06T11:40:35.162,gNB-002,NRCell-006,74dfe35757,UE-174557,RRC_SETUP_REQUEST
2026-07-06T11:40:35.222,gNB-002,NRCell-006,74dfe35757,UE-174557,RRC_SETUP_FAILURE
2026-07-06T11:40:40.275,gNB-002,NRCell-004,09621baf1d,UE-318051,NORMAL_RELEASE
2026-07-06T11:41:59.830,gNB-002,NRCell-006,93479670cd,UE-322343,RRC_SETUP_REQUEST
2026-07-06T11:41:59.875,gNB-002,NRCell-006,93479670cd,UE-322343,RRC_SETUP_COMPLETE
2026-07-06T11:42:00.010,gNB-002,NRCell-006,93479670cd,UE-322343,PDU_SESSION_ESTABLISHED
2026-07-06T11:42:07.814,gNB-002,NRCell-004,7ef8e00707,UE-788286,RRC_SETUP_REQUEST
2026-07-06T11:42:07.859,gNB-002,NRCell-004,7ef8e00707,UE-788286,RRC_SETUP_COMPLETE
2026-07-06T11:42:07.994,gNB-002,NRCell-004,7ef8e00707,UE-788286,PDU_SESSION_ESTABLISHED
2026-07-06T11:42:10.505,gNB-001,NRCell-001,25e5a3af49,UE-517802,RRC_SETUP_REQUEST
2026-07-06T11:42:10.550,gNB-001,NRCell-001,25e5a3af49,UE-517802,RRC_SETUP_COMPLETE
2026-07-06T11:42:10.685,gNB-001,NRCell-001,25e5a3af49,UE-517802,PDU_SESSION_ESTABLISHED
2026-07-06T11:42:25.451,gNB-002,NRCell-006,93479670cd,UE-322343,NORMAL_RELEASE
2026-07-06T11:42:26.097,gNB-001,NRCell-001,25e5a3af49,UE-517802,NORMAL_RELEASE
2026-07-06T11:42:28.851,gNB-002,NRCell-004,21ece8e85b,UE-467182,RRC_SETUP_REQUEST
2026-07-06T11:42:28.896,gNB-002,NRCell-004,21ece8e85b,UE-467182,RRC_SETUP_COMPLETE
2026-07-06T11:42:29.031,gNB-002,NRCell-004,21ece8e85b,UE-467182,PDU_SESSION_ESTABLISHED
2026-07-06T11:43:01.756,gNB-002,NRCell-004,7ef8e00707,UE-788286,HANDOVER_EXECUTION
2026-07-06T11:43:05.021,gNB-002,NRCell-004,534359d5e1,UE-838792,RRC_SETUP_REQUEST
2026-07-06T11:43:05.066,gNB-002,NRCell-004,534359d5e1,UE-838792,RRC_SETUP_COMPLETE
2026-07-06T11:43:05.201,gNB-002,NRCell-004,534359d5e1,UE-838792,PDU_SESSION_ESTABLISHED
2026-07-06T11:43:17.836,gNB-001,NRCell-001,e2306ee2c5,UE-480877,RRC_SETUP_REQUEST
2026-07-06T11:43:17.881,gNB-001,NRCell-001,e2306ee2c5,UE-480877,RRC_SETUP_COMPLETE
2026-07-06T11:43:18.016,gNB-001,NRCell-001,e2306ee2c5,UE-480877,PDU_SESSION_ESTABLISHED
2026-07-06T11:43:24.203,gNB-001,NRCell-001,e2306ee2c5,UE-480877,NORMAL_RELEASE
2026-07-06T11:43:41.705,gNB-002,NRCell-004,534359d5e1,UE-838792,NORMAL_RELEASE
2026-07-06T11:43:46.724,gNB-002,NRCell-004,36ef957515,UE-698660,RRC_SETUP_REQUEST
2026-07-06T11:43:46.769,gNB-002,NRCell-004,36ef957515,UE-698660,RRC_SETUP_COMPLETE
2026-07-06T11:43:46.904,gNB-002,NRCell-004,36ef957515,UE-698660,PDU_SESSION_ESTABLISHED
2026-07-06T11:43:55.698,gNB-002,NRCell-004,7ef8e00707,UE-788286,NORMAL_RELEASE
2026-07-06T11:43:59.603,gNB-001,NRCell-001,17a60bc179,UE-572570,NORMAL_RELEASE
2026-07-06T11:44:21.960,gNB-002,NRCell-004,21ece8e85b,UE-467182,HANDOVER_EXECUTION
2026-07-06T11:44:43.029,gNB-002,NRCell-004,2fc07a409e,UE-406946,RRC_SETUP_REQUEST
2026-07-06T11:44:43.074,gNB-002,NRCell-004,2fc07a409e,UE-406946,RRC_SETUP_COMPLETE
2026-07-06T11:44:43.209,gNB-002,NRCell-004,2fc07a409e,UE-406946,PDU_SESSION_ESTABLISHED
2026-07-06T11:44:59.690,gNB-001,NRCell-001,73a9813c8d,UE-187951,RRC_SETUP_REQUEST
2026-07-06T11:44:59.735,gNB-001,NRCell-001,73a9813c8d,UE-187951,RRC_SETUP_COMPLETE
